id,code,name,name_th,post_code,district_id,created_at,updated_at
385,140504,Saphan Thai,สะพานไทย,13250,74,43:28.5,43:28.5
386,140505,Mahaphram,มหาพราหมณ์,13250,74,43:28.5,43:28.5
387,140506,Kop Chao,กบเจา,13250,74,43:28.5,43:28.5
388,140507,Ban Khlang,บ้านคลัง,13250,74,43:28.5,43:28.5
389,140508,Phra Khao,พระขาว,13250,74,43:28.5,43:28.5
390,140509,Namtao,น้ำเต้า,13250,74,43:28.5,43:28.5
391,140510,Thang Chang,ทางช้าง,13250,74,43:28.5,43:28.5
392,140511,Wat Taku,วัดตะกู,13250,74,43:28.5,43:28.5
393,140512,Bang Luang,บางหลวง,13250,74,43:28.5,43:28.5
394,140513,Bang Luang Dot,บางหลวงโดด,13250,74,43:28.5,43:28.5
395,140514,Bang Hak,บางหัก,13250,74,43:28.5,43:28.5
396,140515,Bang Chani,บางชะนี,13250,74,43:28.5,43:28.5
397,140516,Ban Kum,บ้านกุ่ม,13250,74,43:28.5,43:28.5
398,140601,Ban Len,บ้านเลน,13160,75,43:28.5,43:28.5
399,140602,Chiang Rak Noi,เชียงรากน้อย,13180,75,43:28.5,43:28.5
400,140603,Ban Pho,บ้านโพ,13160,75,43:28.5,43:28.5
401,140604,Ban Krot,บ้านกรด,13160,75,43:28.5,43:28.5
402,140605,Bang Krasan,บางกระสั้น,13160,75,43:28.5,43:28.5
403,140606,Khlong Chik,คลองจิก,13160,75,43:28.5,43:28.5
404,140607,Ban Wa,บ้านหว้า,13160,75,43:28.5,43:28.5
405,140608,Wat Yom,วัดยม,13160,75,43:28.5,43:28.5
406,140609,Bang Pradaeng,บางประแดง,13160,75,43:28.5,43:28.5
407,140610,Sam Ruean,สามเรือน,13160,75,43:28.5,43:28.5
408,140611,Ko Koet,เกาะเกิด,13160,75,43:28.5,43:28.5
409,140612,Ban Phlap,บ้านพลับ,13160,75,43:28.5,43:28.5
410,140613,Ban Paeng,บ้านแป้ง,13160,75,43:28.5,43:28.5
411,140614,Khung Lan,คุ้งลาน,13160,75,43:28.5,43:28.5
412,140615,Taling Chan,ตลิ่งชัน,13160,75,43:28.5,43:28.5
413,140616,Ban Sang,บ้านสร้าง,13170,75,43:28.5,43:28.5
414,140618,Khanon Luang,ขนอนหลวง,13160,75,43:28.5,43:28.5
415,140701,Bang Pahan,บางปะหัน,13220,76,43:28.5,43:28.5
416,140702,Khayai,ขยาย,13220,76,43:28.5,43:28.5
417,140703,Bang Duea,บางเดื่อ,13220,76,43:28.5,43:28.5
418,140704,Sao Thong,เสาธง,13220,76,43:28.5,43:28.5
419,140705,Thang Klang,ทางกลาง,13220,76,43:28.5,43:28.5
420,140706,Bang Phloeng,บางเพลิง,13220,76,43:28.5,43:28.5
421,140707,Han Sang,หันสัง,13220,76,43:28.5,43:28.5
422,140708,Bang Nang Ra,บางนางร้า,13220,76,43:28.5,43:28.5
423,140709,Tanim,ตานิม,13220,76,43:28.5,43:28.5
424,140710,Thap Nam,ทับน้ำ,13220,76,43:28.5,43:28.5
425,140711,Ban Ma,บ้านม้า,13220,76,43:28.5,43:28.5
426,140712,Khwan Mueang,ขวัญเมือง,13220,76,43:28.5,43:28.5
427,140713,Ban Li,บ้านลี่,13220,76,43:28.5,43:28.5
428,140714,Pho Sam Ton,โพธิ์สามต้น,13220,76,43:28.5,43:28.5
429,140715,Phut Lao,พุทเลา,13220,76,43:28.5,43:28.5
430,140716,Tan En,ตาลเอน,13220,76,43:28.5,43:28.5
431,140717,Ban Khlo,บ้านขล้อ,13220,76,43:28.5,43:28.5
432,140801,Phak Hai,ผักไห่,13120,77,43:28.5,43:28.5
433,140802,Ammarit,อมฤต,13120,77,43:28.5,43:28.5
434,140803,Ban Khae,บ้านแค,13120,77,43:28.5,43:28.5
435,140804,Lat Nam Khem,ลาดน้ำเค็ม,13120,77,43:28.5,43:28.5
436,140805,Ta Lan,ตาลาน,13120,77,43:28.5,43:28.5
437,140806,Tha Din Daeng,ท่าดินแดง,13120,77,43:28.5,43:28.5
438,140807,Don Lan,ดอนลาน,13280,77,43:28.5,43:28.5
439,140808,Na Khu,นาคู,13280,77,43:28.5,43:28.5
440,140809,Ku Di,กุฎี,13120,77,43:28.5,43:28.5
441,140810,Lam Takhian,ลำตะเคียน,13280,77,43:28.5,43:28.5
442,140811,Khok Chang,โคกช้าง,13120,77,43:28.5,43:28.5
443,140812,Chakkarat,จักราช,13280,77,43:28.5,43:28.5
444,140813,Nong Nam Yai,หนองน้ำใหญ่,13280,77,43:28.5,43:28.5
445,140814,Lat Chit,ลาดชิด,13120,77,43:28.5,43:28.5
446,140815,Na Khok,หน้าโคก,13120,77,43:28.5,43:28.5
447,140816,Ban Yai,บ้านใหญ่,13120,77,43:28.5,43:28.5
448,140901,Phachi,ภาชี,13140,78,43:28.5,43:28.5
449,140902,Khok Muang,โคกม่วง,13140,78,43:28.5,43:28.5
450,140903,Rasom,ระโสม,13140,78,43:28.5,43:28.5
451,140904,Nong Nam Sai,หนองน้ำใส,13140,78,43:28.5,43:28.5
452,140905,Don Ya Nang,ดอนหญ้านาง,13140,78,43:28.5,43:28.5
453,140906,Phai Lom,ไผ่ล้อม,13140,78,43:28.5,43:28.5
454,140907,Krachio,กระจิว,13140,78,43:28.5,43:28.5
455,140908,Phra Kaeo,พระแก้ว,13140,78,43:28.5,43:28.5
456,141001,Lat Bua Luang,ลาดบัวหลวง,13230,79,43:28.5,43:28.5
457,141002,Lak Chai,หลักชัย,13230,79,43:28.5,43:28.5
458,141003,Sam Mueang,สามเมือง,13230,79,43:28.5,43:28.5
459,141004,Phraya Banlue,พระยาบันลือ,13230,79,43:28.5,43:28.5
460,141005,Singhanat,สิงหนาท,13230,79,43:28.5,43:28.5
461,141006,Khu Salot,คู้สลอด,13230,79,43:28.5,43:28.5
462,141007,Khlong Phraya Banlue,คลองพระยาบันลือ,13230,79,43:28.5,43:28.5
463,141101,Lam Ta Sao,ลำตาเสา,13170,80,43:28.5,43:28.5
464,141102,Bo Ta Lo,บ่อตาโล่,13170,80,43:28.5,43:28.5
465,141103,Wang Noi,วังน้อย,13170,80,43:28.5,43:28.5
466,141104,Lam Sai,ลำไทร,13170,80,43:28.5,43:28.5
467,141105,Sanap Thuep,สนับทึบ,13170,80,43:28.5,43:28.5
468,141106,Phayom,พยอม,13170,80,43:28.5,43:28.5
469,141107,Han Taphao,หันตะเภา,13170,80,43:28.5,43:28.5
470,141108,Wang Chula,ข้าวงาม,13170,80,43:28.5,43:28.5
471,141109,Khao Ngam,วังจุฬา,13170,80,43:28.5,43:28.5
472,141110,Chamaep,ชะแมบ,13170,80,43:28.5,43:28.5
473,141201,Sena,เสนา,13110,81,43:28.5,43:28.5
474,141202,Ban Phaen,บ้านแพน,13110,81,43:28.5,43:28.5
475,141203,Chao Chet,เจ้าเจ็ด,13110,81,43:28.5,43:28.5
476,141204,Sam Ko,สามกอ,13110,81,43:28.5,43:28.5
477,141205,Bang Nom Kho,บางนมโค,13110,81,43:28.5,43:28.5
478,141206,Hua Wiang,หัวเวียง,13110,81,43:28.5,43:28.5
479,141207,Man Wichai,มารวิชัย,13110,81,43:28.5,43:28.5
480,141208,Ban Pho,บ้านโพธิ์,13110,81,43:28.5,43:28.5
481,141209,Rang Chorakhe,รางจรเข้,13110,81,43:28.5,43:28.5
482,141210,Ban Krathum,บ้านกระทุ่ม,13110,81,43:28.5,43:28.5
483,141211,Ban Thaeo,บ้านแถว,13110,81,43:28.5,43:28.5
484,141212,Chai Na,ชายนา,13110,81,43:28.5,43:28.5
485,141213,Sam Tum,สามตุ่ม,13110,81,43:28.5,43:28.5
486,141214,Lat Nga,ลาดงา,13110,81,43:28.5,43:28.5
487,141215,Don Thong,ดอนทอง,13110,81,43:28.5,43:28.5
488,141216,Ban Luang,บ้านหลวง,13110,81,43:28.5,43:28.5
489,141217,Chao Sadet,เจ้าเสด็จ,13110,81,43:28.5,43:28.5
490,141301,Bang Sai,บางซ้าย,13270,82,43:28.5,43:28.5
491,141302,Kaeo Fa,แก้วฟ้า,13270,82,43:28.5,43:28.5
492,141303,Tao Lao,เต่าเล่า,13270,82,43:28.5,43:28.5
493,141304,Plai Klat,ปลายกลัด,13270,82,43:28.5,43:28.5
494,141305,Thep Mongkhon,เทพมงคล,13270,82,43:28.5,43:28.5
495,141306,Wang Phatthana,วังพัฒนา,13270,82,43:28.5,43:28.5
496,141401,Khan Ham,คานหาม,13210,83,43:28.5,43:28.5
497,141402,Ban Chang,บ้านช้าง,13210,83,43:28.5,43:28.5
498,141403,Sam Bandit,สามบัณฑิต,13210,83,43:28.5,43:28.5
499,141404,Ban Hip,บ้านหีบ,13210,83,43:28.5,43:28.5
500,141405,Nong Mai Sung,หนองไม้ซุง,13210,83,43:28.5,43:28.5
501,141406,Uthai,อุทัย,13210,83,43:28.5,43:28.5
502,141407,Sena,เสนา,13210,83,43:28.5,43:28.5
503,141408,Nong Nam Som,หนองน้ำส้ม,13210,83,43:28.5,43:28.5
504,141409,Pho Sao Han,โพสาวหาญ,13210,83,43:28.5,43:28.5
505,141410,Thanu,ธนู,13210,83,43:28.5,43:28.5
506,141411,Khao Mao,ข้าวเม่า,13210,83,43:28.5,43:28.5
507,141501,Hua Phai,หัวไผ่,13150,84,43:28.5,43:28.5
508,141502,Kathum,กะทุ่ม,13150,84,43:28.5,43:28.5
509,141503,Maharat,มหาราช,13150,84,43:28.5,43:28.5
510,141504,Namtao,น้ำเต้า,13150,84,43:28.5,43:28.5
511,141505,Bang Na,บางนา,13150,84,43:28.5,43:28.5
512,141506,Rong Chang,โรงช้าง,13150,84,43:28.5,43:28.5
513,141507,Chao Pluk,เจ้าปลุก,13150,84,43:28.5,43:28.5
514,141508,Phit Phian,พิตเพียน,13150,84,43:28.5,43:28.5
515,141509,Ban Na,บ้านนา,13150,84,43:28.5,43:28.5
516,141510,Ban Khwang,บ้านขวาง,13150,84,43:28.5,43:28.5
517,141511,Tha To,ท่าตอ,13150,84,43:28.5,43:28.5
518,141512,Ban Mai,บ้านใหม่,13150,84,43:28.5,43:28.5
519,141601,Ban Phraek,บ้านแพรก,13240,85,43:28.5,43:28.5
520,141602,Ban Mai,บ้านใหม่,13240,85,43:28.5,43:28.5
521,141603,Sam Phaniang,สำพะเนียง,13240,85,43:28.5,43:28.5
522,141604,Khlong Noi,คลองน้อย,13240,85,43:28.5,43:28.5
523,141605,Song Hong,สองห้อง,13240,85,43:28.5,43:28.5
524,150101,Talat Luang,ตลาดหลวง,14000,86,43:28.5,43:28.5
525,150102,Bang Kaeo,บางแก้ว,14000,86,43:28.5,43:28.5
526,150103,Sala Daeng,ศาลาแดง,14000,86,43:28.5,43:28.5
527,150104,Pa Ngio,ป่างิ้ว,14000,86,43:28.5,43:28.5
528,150105,Ban Hae,บ้านแห,14000,86,43:28.5,43:28.5
529,150106,Talat Kruat,ตลาดกรวด,14000,86,43:28.5,43:28.5
530,150107,Mahatthai,มหาดไทย,14000,86,43:28.5,43:28.5
531,150108,Ban It,บ้านอิฐ,14000,86,43:28.5,43:28.5
532,150109,Hua Phai,หัวไผ่,14000,86,43:28.5,43:28.5
533,150110,Champa Lo,จำปาหล่อ,14000,86,43:28.5,43:28.5
534,150111,Pho Sa,โพสะ,14000,86,43:28.5,43:28.5
535,150112,Ban Ri,บ้านรี,14000,86,43:28.5,43:28.5
536,150113,Khlong Wua,คลองวัว,14000,86,43:28.5,43:28.5
537,150114,Yan Sue,ย่านซื่อ,14000,86,43:28.5,43:28.5
538,150201,Chorakhe Rong,จรเข้ร้อง,14140,87,43:28.5,43:28.5
539,150202,Chaiyaphum,ไชยภูมิ,14140,87,43:28.5,43:28.5
540,150203,Chaiyarit,ชัยฤทธิ์,14140,87,43:28.5,43:28.5
541,150204,Thewarat,เทวราช,14140,87,43:28.5,43:28.5
542,150205,Ratsathit,ราชสถิตย์,14140,87,43:28.5,43:28.5
543,150206,Chaiyo,ไชโย,14140,87,43:28.5,43:28.5
544,150207,Lak Fa,หลักฟ้า,14140,87,43:28.5,43:28.5
545,150208,Chawai,ชะไว,14140,87,43:28.5,43:28.5
546,150209,Tri Narong,ตรีณรงค์,14140,87,43:28.5,43:28.5
547,150301,Bang Pla Kot,บางปลากด,14130,88,43:28.5,43:28.5
548,150302,Pa Mok,ป่าโมก,14130,88,43:28.5,43:28.5
549,150303,Sai Thong,สายทอง,14130,88,43:28.5,43:28.5
550,150304,Rong Chang,โรงช้าง,14130,88,43:28.5,43:28.5
551,150305,Bang Sadet,บางเสด็จ,14130,88,43:28.5,43:28.5
552,150306,Norasing,นรสิงห์,14130,88,43:28.5,43:28.5
553,150307,Ekkarat,เอกราช,14130,88,43:28.5,43:28.5
554,150308,Phong Pheng,โผงเผง,14130,88,43:28.5,43:28.5
555,150401,Ang Kaeo,อ่างแก้ว,14120,89,43:28.5,43:28.5
556,150402,Inthapramun,อินทประมูล,14120,89,43:28.5,43:28.5
557,150403,Bang Phlap,บางพลับ,14120,89,43:28.5,43:28.5
558,150404,Nong Mae Kai,หนองแม่ไก่,14120,89,43:28.5,43:28.5
559,150405,Ram Masak,รำมะสัก,14120,89,43:28.5,43:28.5
560,150406,Bang Rakam,บางระกำ,14120,89,43:28.5,43:28.5
561,150407,Pho Rang Nok,โพธิ์รังนก,14120,89,43:28.5,43:28.5
562,150408,Ongkharak,องครักษ์,14120,89,43:28.5,43:28.5
563,150409,Khok Phutsa,โคกพุทรา,14120,89,43:28.5,43:28.5
564,150410,Yang Chai,ยางซ้าย,14120,89,43:28.5,43:28.5
565,150411,Bo Rae,บ่อแร่,14120,89,43:28.5,43:28.5
566,150412,Thang Phra,ทางพระ,14120,89,43:28.5,43:28.5
567,150413,Sam Ngam,สามง่าม,14120,89,43:28.5,43:28.5
568,150414,Bang Chao Cha,บางเจ้าฉ่า,14120,89,43:28.5,43:28.5
569,150415,Kham Yat,คำหยาด,14120,89,43:28.5,43:28.5
570,150501,Sawaeng Ha,แสวงหา,14150,90,43:28.5,43:28.5
571,150502,Si Phran,ศรีพราน,14150,90,43:28.5,43:28.5
572,150503,Ban Phran,บ้านพราน,14150,90,43:28.5,43:28.5
573,150504,Wang Nam Yen,วังน้ำเย็น,14150,90,43:28.5,43:28.5
574,150505,Si Bua Thong,สีบัวทอง,14150,90,43:28.5,43:28.5
575,150506,Huai Phai,ห้วยไผ่,14150,90,43:28.5,43:28.5
576,150507,Chamlong,จำลอง,14150,90,43:28.5,43:28.5
577,150601,Phai Chamsin,ไผ่จำศีล,14110,91,43:28.5,43:28.5
578,150602,San Chao Rong Thong,ศาลเจ้าโรงทอง,14110,91,43:28.5,43:28.5
579,150603,Phai Dam Patthana,ไผ่ดำพัฒนา,14110,91,43:28.5,43:28.5
580,150604,Sao Rong Hai,สาวร้องไห้,14110,91,43:28.5,43:28.5
581,150605,Tha Chang,ท่าช้าง,14110,91,43:28.5,43:28.5
582,150606,Yi Lon,ยี่ล้น,14110,91,43:28.5,43:28.5
583,150607,Bang Chak,บางจัก,14110,91,43:28.5,43:28.5
584,150608,Huai Khan Laen,ห้วยคันแหลน,14110,91,43:28.5,43:28.5
585,150609,Khlong Khanak,คลองขนาก,14110,91,43:28.5,43:28.5
586,150610,Phai Wong,ไผ่วง,14110,91,43:28.5,43:28.5
587,150611,Si Roi,สี่ร้อย,14110,91,43:28.5,43:28.5
588,150612,Muang Tia,ม่วงเตี้ย,14110,91,43:28.5,43:28.5
589,150613,Hua Taphan,หัวตะพาน,14110,91,43:28.5,43:28.5
590,150614,Lak Kaeo,หลักแก้ว,14110,91,43:28.5,43:28.5
591,150615,Talat Mai,ตลาดใหม่,14110,91,43:28.5,43:28.5
592,150701,Sam Ko,สามโก้,14160,92,43:28.5,43:28.5
593,150702,Ratsadon Phatthana,ราษฎรพัฒนา,14160,92,43:28.5,43:28.5
594,150703,Optom,อบทม,14160,92,43:28.5,43:28.5
595,150704,Pho Muang Phan,โพธิ์ม่วงพันธ์,14160,92,43:28.5,43:28.5
596,150705,Mongkhontham Nimit,มงคลธรรมนิมิต,14160,92,43:28.5,43:28.5
597,160101,Thale Chup Son,ทะเลชุบศร,15000,93,43:28.5,43:28.5
598,160102,Tha Hin,ท่าหิน,15000,93,43:28.5,43:28.5
599,160103,Kok Ko,กกโก,15000,93,43:28.5,43:28.5
600,160104,Kong Thanu,โก่งธนู,13240,93,43:28.5,43:28.5
601,160105,Khao Phra Ngam,เขาพระงาม,15000,93,43:28.5,43:28.5
602,160106,Khao Sam Yot,เขาสามยอด,15000,93,43:28.5,43:28.5
603,160107,Khok Kathiam,โคกกระเทียม,15000,93,43:28.5,43:28.5
604,160108,Khok Lamphan,โคกลำพาน,15000,93,43:28.5,43:28.5
605,160109,Khok Tum,โคกตูม,15210,93,43:28.5,43:28.5
606,160110,Ngio Rai,งิ้วราย,15000,93,43:28.5,43:28.5
607,160111,Don Pho,ดอนโพธิ์,15000,93,43:28.5,43:28.5
608,160112,Talung,ตะลุง,15000,93,43:28.5,43:28.5
609,160114,Tha Khae,ท่าแค,15000,93,43:28.5,43:28.5
610,160115,Tha Sala,ท่าศาลา,15000,93,43:28.5,43:28.5
611,160116,Nikhom Sang Ton-Eng,นิคมสร้างตนเอง,15000,93,43:28.5,43:28.5
612,160117,Bang Khan Mak,บางขันหมาก,15000,93,43:28.5,43:28.5
613,160118,Ban Khoi,บ้านข่อย,15000,93,43:28.5,43:28.5
614,160119,Thai Talat,ท้ายตลาด,15000,93,43:28.5,43:28.5
615,160120,Pa Tan,ป่าตาล,15000,93,43:28.5,43:28.5
616,160121,Phrommat,พรหมมาสตร์,15000,93,43:28.5,43:28.5
617,160122,Pho Kao Ton,โพธิ์เก้าต้น,15000,93,43:28.5,43:28.5
618,160123,Pho Tru,โพธิ์ตรุ,15000,93,43:28.5,43:28.5
619,160124,Si Khlong,สี่คลอง,15000,93,43:28.5,43:28.5
620,160125,Thanon Yai,ถนนใหญ่,15000,93,43:28.5,43:28.5
621,160201,Phatthana Nikhom,พัฒนานิคม,15140,94,43:28.5,43:28.5
622,160202,Chong Sarika,ช่องสาริกา,15220,94,43:28.5,43:28.5
623,160203,Manao Wan,มะนาวหวาน,15140,94,43:28.5,43:28.5
624,160204,Di Lang,ดีลัง,15220,94,43:28.5,43:28.5
625,160205,Khok Salung,โคกสลุง,15140,94,43:28.5,43:28.5
626,160206,Chon Noi,ชอนน้อย,15140,94,43:28.5,43:28.5
627,160207,Nong Bua,หนองบัว,15140,94,43:28.5,43:28.5
628,160208,Huai Khun Ram,ห้วยขุนราม,18220,94,43:28.5,43:28.5
629,160209,Nam Sut,น้ำสุด,15140,94,43:28.5,43:28.5
630,160301,Khok Samrong,โคกสำโรง,15120,95,43:28.5,43:28.5
631,160302,Ko Kaeo,เกาะแก้ว,15120,95,43:28.5,43:28.5
632,160303,Thalung Lek,ถลุงเหล็ก,15120,95,43:28.5,43:28.5
633,160304,Lum Khao,หลุมข้าว,15120,95,43:28.5,43:28.5
634,160305,Huai Pong,ห้วยโป่ง,15120,95,43:28.5,43:28.5
635,160306,Khlong Ket,คลองเกตุ,15120,95,43:28.5,43:28.5
636,160307,Sakae Rap,สะแกราบ,15120,95,43:28.5,43:28.5
637,160308,Phaniat,เพนียด,15120,95,43:28.5,43:28.5
638,160309,Wang Phloeng,วังเพลิง,15120,95,43:28.5,43:28.5
639,160310,Dong Marum,ดงมะรุม,15120,95,43:28.5,43:28.5
640,160318,Wang Khon Khwang,วังขอนขว้าง,15120,95,43:28.5,43:28.5
641,160320,Wang Chan,วังจั่น,15120,95,43:28.5,43:28.5
642,160322,Nong Khaem,หนองแขม,15120,95,43:28.5,43:28.5
643,160401,Lam Narai,ลำนารายณ์,15130,96,43:28.5,43:28.5
644,160402,Chai Narai,ชัยนารายณ์,15130,96,43:28.5,43:28.5
645,160403,Sila Thip,ศิลาทิพย์,15130,96,43:28.5,43:28.5
646,160404,Huai Hin,ห้วยหิน,15130,96,43:28.5,43:28.5
647,160405,Muang Khom,ม่วงค่อม,15230,96,43:28.5,43:28.5
648,160406,Bua Chum,บัวชุม,15130,96,43:28.5,43:28.5
649,160407,Tha Din Dam,ท่าดินดำ,15130,96,43:28.5,43:28.5
650,160408,Makok Wan,มะกอกหวาน,15230,96,43:28.5,43:28.5
651,160409,Sap Takhian,ซับตะเคียน,15130,96,43:28.5,43:28.5
652,160410,Na Som,นาโสม,15190,96,43:28.5,43:28.5
